Kategori,Baslik,Malzemeler,Malzemelerin Miktari,Tarifteki malzemeler,Hazirlanis,Kalori (kcal),Karbonhidrat (g),Protein (g),Yag (g)
Bebekler İçin,Yumurta Sevmeyen Çocuklar İçin Şekilli Yumurta,"tereyağ, yumurta, çimdik tuz veya çok az tuzlu köy peyniri","1 tatlı kaşığı, 2, 1",1 tatlı kaşığı tereyağ | 2 yumurta | 1 çimdik tuz veya çok az tuzlu köy peyniri,"Tereyağını eritin,iki yumurtayı bir kasenin içine kırın . Üzerine ben köy peyniri koydum siz isterseniz sadece bi çimdik tuz atabilirsiniz atmasanız da olur. Çatalla çırpın iyice ,daha sonra erimiş tereyağının içine aktarın Ocağın altını biraz kısın kapağı kapalı şekilde biraz pişsin. Daha sonra spatulayla ters çevirin. Arkası da pişsin servis tabağına koyup şekiller çıkarın . Kurabiye şekilleri çok eğlenceli oluyor 😍😍😍😍😋😋😋😋yumurtayı kişi sayısına göre arttırabilirsiniz 🤗🤗.",,,,
Bebekler İçin,Evde Hamburger Tarifi 20 Dk Hazır,"hazır hamburger ekmeği 6 lı, kıyma, sarımsak, yumurta, dolu yemek kaşığı galeta unu, pekmez, Tuz, karabiber, sirke, süzme yoğurt, dolu yemek kaşığı mayonez, mor soğan, kornişon, Tuz","1 paket, 500 gr, 2 diş, 1 adet, 1, 1 yemek kaşığı, Belirtilmemiş, 1 çay kaşığı, 1 tatlı kaşığı, 4 yemek kaşığı, 1, Yarım, 3 adet, Belirtilmemiş",1 paket hazır hamburger ekmeği 6 lı | 500 gr kıyma | 2 diş sarımsak | 1 adet yumurta | 1 dolu yemek kaşığı galeta unu | 1 yemek kaşığı pekmez | Tuz | 1 çay kaşığı karabiber | 1 tatlı kaşığı sirke | 4 yemek kaşığı süzme yoğurt | 1 dolu yemek kaşığı mayonez | Yarım mor soğan | 3 adet kornişon | Tuz,"İlk önce köfteyi yapın bütün malzemeleri derin kapta 2 dk yoğurun. Kavanoz kapağıyla hepsine şekil verin tavaya az yağ dökerek kızartın köftelerin üzerlerine cheddar peynir koyun erisin. Hepsi kızardıktan sonra ekmekleri önce kıvırcık domates köfte sos sürüp, 2 inci kapağı kapatın hepsini böyle dediğim gibi yapın servise hazır afiyet olsun💯👍",,,,
Bebekler İçin,Tavuklu Sebzeli Pilav,"tavuk göğüs, pirinç, haşlanmış bezelye, kuru soğan, havuç, çay bardağı sıvı yağ, tereyağı, tuz, karabiber, sıcak su","1 adet, 2 su bardağı, 1 çay bardağı, 1 adet, 2 adet, Yarım, 1 yemek kaşığı, 1 tatlı kaşığı, 1 çay kaşığı, 4 su bardağı",1 adet tavuk göğüs | 2 su bardağı pirinç | 1 çay bardağı haşlanmış bezelye | 1 adet kuru soğan | 2 adet havuç | Yarım çay bardağı sıvı yağ | 1 yemek kaşığı tereyağı | 1 tatlı kaşığı tuz | 1 çay kaşığı karabiber | 4 su bardağı sıcak su,"Öncelikle tavuk göğsünü küp küp doğrayıp kısık ateşte soteleyin . Üzerine sıvı yağ ve tereyağı ilave edip karıştırın. Ardından havuçları ,ince doğranmış kuru soğanı ilave edip bir miktar soteleyin. Ardından bezelyeleri ilave edip karıştırın. Üzerine yıkanmış pirinçi ilave edip ,karabiber, tuz ve suyu ilave edip pişmeye bırakın. Suyunu ocaktan alıp üzerini kapatıp dinlenmeye bırakın dilediğiniz gibi servis yapın afiyet olsun.",,,,
Bebekler İçin,Ev Usulü Hamburger,"orta boy patates, kıyma, çekilmiş ekmek içi, Tuz, Karabiber, Pul bıber, Kimyon, Kekik, Marul yaprakları, Ketçap, Mayonez, Hamburger ekmeği","4 adet, 300 gr, 1 çay bardağı, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş",4 adet orta boy patates | 300 gr kıyma | 1 çay bardağı çekilmiş ekmek içi | Tuz | Karabiber | Pul bıber | Kimyon | Kekik | Marul yaprakları | Ketçap | Mayonez | Hamburger ekmeği,Patatesler soyulup dilimlenip kızartılır. Köfte için tüm malzemeleri karıştırarak iyice yoğrulur. Yoğurulan harçtan ceviz büyüklüğünde parçalar alıp yuvarlak şekilde şekil verin. Tüm harç bu şekilde hazırlanır. Kızgın yağda kızartılır. Hamburger ekmeğine marul yaprakları konur . Üzerine patates ve köfteler eklenir isteğe göre ketçap mayonez sıkılır.Afiyet olsun.,,,,
Bebekler İçin,Kıymalı Havuç Pilavı,"pirinç, kıyma, büyük havuç, küçük soğan, salça, su, Tuz","2.5 su bardağı, 3 yemek kaşığı, 4, 2, 1 yemek kaşığı, 5 su bardağı, Belirtilmemiş",2.5 su bardağı pirinç | 3 yemek kaşığı kıyma | 4 büyük havuç | 2 küçük soğan | 1 yemek kaşığı salça | 5 su bardağı su | Tuz,"Tavaya yağımızı kıymamızı, havucumuzu alalım ve kıyma pişene kadar kavuralım. Ardından soğanımızı ekleyelim ve soğanların rengi değişmeye başlayınca salçamızı ekleyip birkaç tur karıştıralım. Artık yıkadığımız pirincimizi de karışımımızla buluşturabiliriz. Şöyle bir karıştıralım ve suyunu ekleyelim. Kısık ateşte kapağını kapatarak suyunu çekmesini bekleyelim. İşte havuçlu pilavımız hazır!😉.📌bu tarif 6-8 kişi için yeterli olacaktır☺️.Afiyet olsun🎉🎊.",,,,
Bebekler İçin,Tek Hamurdan Çeşit Çeşit Yılbaşı Kurabiyeleri (Videolu),"büyük yumurta, (yarım) çay kaşığı tuz, oda sıcaklığında tereyağı, pudra şekeri, pk vanilya, mısır nişastası, Yaklaşık 5 su bardağı un, kabartma tozu (hamur 6. parçaya bölünecek), İstenilen miktarda temel hamur, Kırmızı gıda boyası, İstenilen miktarda temel hamur, portakal kabuğu rendesi, İstenilen miktarda temel hamur, Yeşil gıda boyası, İstenilen miktarda temel hamur, İstenilen miktarda temel hamur, kakao, tarçın, İstenilen miktarda temel hamur, Renkli glazür, Pasta süsleri, Yenilebilir sim, benmari usulü eritilmiş beyaz çikolata","3, 1/2, 325 gr, 325 gram, 1, 160 gram, Belirtilmemiş, 1 tatlı kaşığı, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş, Yarım, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş, 1 tatlı kaşığı, 1 tatlı kaşığı, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş, 150 gram",3 büyük yumurta | 1/2 (yarım) çay kaşığı tuz | 325 gr oda sıcaklığında tereyağı | 325 gram pudra şekeri | 1 pk vanilya | 160 gram mısır nişastası | Yaklaşık 5 su bardağı un | 1 tatlı kaşığı kabartma tozu (hamur 6. parçaya bölünecek) | İstenilen miktarda temel hamur | Kırmızı gıda boyası | İstenilen miktarda temel hamur | Yarım portakal kabuğu rendesi | İstenilen miktarda temel hamur | Yeşil gıda boyası | İstenilen miktarda temel hamur | İstenilen miktarda temel hamur | 1 tatlı kaşığı kakao | 1 tatlı kaşığı tarçın | İstenilen miktarda temel hamur | Renkli glazür | Pasta süsleri | Yenilebilir sim | 150 gram benmari usulü eritilmiş beyaz çikolata,"Temel hamur malzemelerini yoğurma kabının içerisine alalım ve güzelce unu kontrollü bir şekilde ekleyerek yumuşacık bir hamur haline getirelim. Ardından hamuru 6 eşit parçaya bölelim ve her bir parçaya üzerlerinde yazdığı şekilde aromaları ekleyerek yoğuralım ve istediğiniz şekilleri verebilirsiniz ben bu şekilde şekiller verdim. Hepsini fırın tepsisine dizelim ve 180 derece önceden ısıtılmış alt üst ayardaki fırında yaklaşık 12-15 dakika aralığında kontrollü bir şekilde pişirelim. Ardından üzerine glazür ve pasta süsleriyle süsleme yapalım, ben kardan adamlara beyaz çikolatayı eritmiştim beyaz çikolataya batırarak süsleme yaptım sizler istediğiniz şekillerde süslemeler yapabilirsiniz afiyet olsun.",,,,
Bebekler İçin,Sütsüz Kremasız Balkabağı Çorbası,"balkabağı, küçük patates (büyükse birazını kullanın), çay kaşığı zerdeçal, çay kaşığı karabiber, sarımsak, Yeteri kadar tuz, zeytin yağı, su (200 ml sb)","1 kase, 1 adet, Yarım, Yarım, 1 adet, Belirtilmemiş, 1 yemek kaşığı, 5 su bardağı",1 kase balkabağı | 1 adet küçük patates (büyükse birazını kullanın) | Yarım çay kaşığı zerdeçal | Yarım çay kaşığı karabiber | 1 adet sarımsak | Yeteri kadar tuz | 1 yemek kaşığı zeytin yağı | 5 su bardağı su (200 ml sb),"Patatesimizi, balkabağımızı, sarımsak ve suyumuzu düdüklüye alalım ve 10 dakika sebzeler yumuşayana kadar pişirelim. (pişirme süresi düdüklüye göre değişebilir. ) normal tencere ise 25 dakika yeterli oluyor. Pişen sebzeleri blenderdan geçirelim. Artık baharatlarımızı, tuzumuzu ekleyip 2 – 3 dakika daha kaynatalım. Son olarak pişen çorbamızın üzerine zeytin yağımızı döküp karıştıralım. Dilerseniz yağsız ya da tam servis anında da yağı kullanabilirsiniz. Afiyet olsun.",,,,
Bebekler İçin,Nefis Yöresel Eliböğründe (Yanyana) Tarifi,"kilo kuşbaşı et, biber salçası, domates salçası, Sıvıyağ, Pulbıber, Tozbiber, Tuz, Karabiber, Kekik, patlıcan, sivri biber, kapya biber, domates, havuç, arpacık soğan, sarımsak, Su, Salça, Tuz","Yarım, 1 kaşık, 1 kaşık, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş, 1 tane, 2 tane, 1 tane, 2 tane, 1 tane, 20-25 tane, 10-15 diş, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş",Yarım kilo kuşbaşı et | 1 kaşık biber salçası | 1 kaşık domates salçası | Sıvıyağ | Pulbıber | Tozbiber | Tuz | Karabiber | Kekik | 1 tane patlıcan | 2 tane sivri biber | 1 tane kapya biber | 2 tane domates | 1 tane havuç | 20-25 tane arpacık soğan | 10-15 diş sarımsak | Su | Salça | Tuz,"İlk olarak fırını 250 dereceye ayarlayıp ısıtmaya bırakalım. Tepsıye sıvı yağ, salçaları ve baharatları koyup kusbasıyla beraber harmanlayalım. Tepsının bı tarafına sıralayalım. Patlıcanları biberleri domatesleri soğanları ve sarımsakları sırayla tepsiye dizelım. Hazır olan yemeğimizin üzerine salçalı su yapıp, tuzunuda atıp, tepsiye dökelım. Yemeğimizin üstüne pişirme kığıdını ıslatıp kapatalım. Önceden ısıttığımıza fırına kağıtlı 1 saat kadar pişirip, ardından kağıdı alıp 1 buçuk saat kadar daha üstü acık pişirmeye bırakalım. Etlerimiz ve sebzelerimiz pişince fırını kapatıp biraz dinlenmeye bırakalım. Herkese afiyet olsun.",,,,
Bebekler İçin,Kaymaklı Ayva Tatlısı,"lt süt, ayva, toz şeker, kabuk tarçın, karanfil, nar, su, Kaymak, Antep fıstığı","1, 3 adet, 12 yemek kaşığı, 1 adet, 5-6 adet, 1 tatlı kaşığı, 1.5 su bardağı, Belirtilmemiş, Belirtilmemiş",1 lt süt | 3 adet ayva | 12 yemek kaşığı toz şeker | 1 adet kabuk tarçın | 5-6 adet karanfil | 1 tatlı kaşığı nar | 1.5 su bardağı su | Kaymak | Antep fıstığı,"Süt tencerede kaynatılır ve soğuyunca üzeri açık şekilde bir gece dolapta bekletilir. Ertesi gün dikkatlice üzerinde oluşan kaymak ayırılır. Ayvalar soyulur ve ikiye bölünür, eğer hızlıca yapılamayacaksa limonlu suda bekletmenizi öneririm. Ayvalar tencereye oyuk kısımları üste bakacak şekilde dizilir. Her bir parçanın üzerine 2 yemek kaşığı toz şeker serpilir. Narlar da ayvanın üzerine koyulur. Karanfil ve tarçın tencereye eklenir. (ancak keskin tat istemezseniz 1 saat sonra tencereden karanfil ve tarçını almalısınız). Su ilave edilir ve kaynayana kadar orta ateşte, kaynadıktan sonra yaklaşık 2 saat kısık ateşte pişirilir. Ancak ocağınızın yapısına göre süre değişebilir, kontrol etmekte fayda var. Rengi koyulaşıp ayvalar pişince ocak kapatılır ve ayvalar bir kapa alınır. Tencerede kalan sos servis yaparken dökmek üzere ayrılır. Mümkünse bir gece tatlımız dolapta bekletilmelidir. Servis için uygun tabağa alınıp hazırlanılan kaymak ve fıstık ile sunum yapılır.",,,,
Bebekler İçin,Kışlık Bamya Konservesi,"kilo bamya, kalem biber, domates, tuz, tepeleme şeker, çay bardağı zeytinyağ","1, 7 tane, 7 tane, 1 tatlı kaşığı, 1 çay kaşığı, Çeyrek",1 kilo bamya | 7 tane kalem biber | 7 tane domates | 1 tatlı kaşığı tuz | 1 çay kaşığı tepeleme şeker | Çeyrek çay bardağı zeytinyağ,"Çeyrek çay bardağı zeytinyağı ocağa alalım, biberleri doğrayıp rengi değişen kadar biriki çevirip yıkayıp blendarda çektiğimiz domatesi ekleyip bir kaç dakika çevirin. Ayıklayıp yıkayıp süzgeçe aldığımız bamyaları ekleyip tencerenin kapağını kapatıp orta ateşte bir 5 dakika kavuralım. 1 çay kaşığı şekeri 1 tatlı kaşığı tuzu ekleyelim, hafifçe karıştırıp altını iyice kısalım hemen kavanozlara doldurup ağız kısımlarını havlu kağıt ile silip yeni kapakla kapağı 2 geri 1 ileri şeklinde sıkıca kapatıp üzerini bir mutfak bezi ile kapatalım . 1 gün bu şekilde beklesin ertesi gün kapaklarını kontrol edip serin bir yerde muhafaza edelim pişireceğiniz zaman limon sıkmayı yada limon tuzu koymayı unutmayın.",,,,
Bebekler İçin,Kuru Fasulye (Pilav Üstü İçin Muhteşem Bir Tarif) (Videolu),"dermason fasulye, sıvı yağ, dolusu tereyağı, biber salçası, domates salçası, orta boy soğan, tuz","500 gr, 2 yemek kaşığı, 1 yemek kaşığı, 1 yemek kaşığı, 1 yemek kaşığı, 1 tane, 1 tatlı kaşığı",500 gr dermason fasulye | 2 yemek kaşığı sıvı yağ | 1 yemek kaşığı dolusu tereyağı | 1 yemek kaşığı biber salçası | 1 yemek kaşığı domates salçası | 1 tane orta boy soğan | 1 tatlı kaşığı tuz,"Fasulyeleri akşamdan tuzlu suya koyup, sabaha kadar bekletiyoruz. Bir tencereye küçük küçük doğradığımız soğanları ve sıvı yağı ekleyip 2 dk kadar kavuruyoruz. Tereyağı ekleyip eriyene kadar karıştırıyoruz. Sonra salçaları ve yıkayıp süzdüğümüz fasulyeleri ekleyip 5 dk daha kavurduktan sonra fasulyelerin üzerini iki parmak geçecek kadar sıcak su ekliyoruz. Tuzunu da atıp orta ateşte pişiriyoruz. Afiyet olsun.",,,,
Bebekler İçin,Zeytinyağlı Yaprak Sarma,"Salamura yaprak, pirinç, domates, domates salçası, biber salçası, dere otu, maydanoz, bulyon et suyu, sumak, nane, kekik, kırmızı biber, kara biber, Nar ekşisi, soğan, sıvı yağ, zeytin yağı","Belirtilmemiş, 4 su bardağı, 2 adet, 2 yemek kaşığı, 1 yemek kaşığı, 1 kase, 1 kase, 1, 1 çay kaşığı, 1 çay kaşığı, 1 çay kaşığı, 1 çay kaşığı, 1 çay kaşığı, Belirtilmemiş, 2 tane, 1 su bardağı, 1 çay bardağı",Salamura yaprak | 4 su bardağı pirinç | 2 adet domates | 2 yemek kaşığı domates salçası | 1 yemek kaşığı biber salçası | 1 kase dere otu | 1 kase maydanoz | 1 bulyon et suyu | 1 çay kaşığı sumak | 1 çay kaşığı nane | 1 çay kaşığı kekik | 1 çay kaşığı kırmızı biber | 1 çay kaşığı kara biber | Nar ekşisi | 2 tane soğan | 1 su bardağı sıvı yağ | 1 çay bardağı zeytin yağı,"Pirince ılık su ekleyip bekletiyoruz. Soğan domates ve yeşillikleri fine brunoise doğrayıp üzerlerine baharatları ekliyoruz, ıslattığımız pirinçin suyunu süzün. Yeşilliklere ekleyin ve 1 su bardağı sıvı yağ ile nar ekşisini ekleyin ve karıştırın. Salamura yapraklara sarıp tencere yerleştirin. Yaprağın 1 parmak üzerisinde ılık su ekleyin zeytinyağı ekleyin ve suyunu çekene kadar yaklaşık 45 dakika pişirin.",,,,
Bebekler İçin,Taze Biber Dolması,"yeşil topak biber, domates, pirinç, soğan, bağ sarımsak, zeytinyağ, tuz, karabiber, kırmızı toz biber, salça, limon tuzu, yağlı kıyma","15 adet, 4 adet, 1 paket, 2 adet, 1, 1 su bardağı, 2.5 tatlı kaşığı, 1 tatlı kaşığı, 1 tatlı kaşığı, 2 yemek kaşığı, 2 tatlı kaşığı, 1 kase",15 adet yeşil topak biber | 4 adet domates | 1 paket pirinç | 2 adet soğan | 1 bağ sarımsak | 1 su bardağı zeytinyağ | 2.5 tatlı kaşığı tuz | 1 tatlı kaşığı karabiber | 1 tatlı kaşığı kırmızı toz biber | 2 yemek kaşığı salça | 2 tatlı kaşığı limon tuzu | 1 kase yağlı kıyma,"Soğan ve sarımsağı rondodan çekelim . Daha sonra pirinçi yıkayıp bir kaba koyalım. Salça ,yağ ve baharatları koyup kıymayı ekleyip karıştıralım . Daha sonra biberlerin içini oyalım ve içlerini dolduralım. Tencerede üzerini geçecek kadar su ilave edelim. Dolma taşı koyup kaynayınca altını kısıp 45 dk içerisinde hazır olur.Afiyet olsun 🌼.",,,,
Bebekler İçin,Bir Tabakta Sağlık Yoğurtlu Pancar Salatası,"büyük boy pancar, yoğurt, sarımsak, fiske tuz, Dere otu, Kornişon turşu, Ceviz içi","1 adet, 1,5 su bardağı, 2 diş, 1, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş","1 adet büyük boy pancar | 1,5 su bardağı yoğurt | 2 diş sarımsak | 1 fiske tuz | Dere otu | Kornişon turşu | Ceviz içi",Öncelikle pancarı yıkayıp soyalım. Düdüklü tencerede üzerini geçecek kadar su ekleyip orta ateşte 5 dakika kadar haşlayalım. Daha sonra tencereden alıp soğumaya bırakalım. Pancar soğuduktan sonra rendeleyelim. Üzerine sarımsaklı yoğurt ve tuz ilave edip karıştıralım. Uygun bir servis tabağına alıp üzerini ince doğranmış dereotu kornişon ve ceviz içi ile süsleyelim. Hem rengiyle hemde lezzetiyle sofralarımızın vazgeçilmezi olacak 👌 şimdiden deneyecek herkese afiyet olsun.,,,,
Bebekler İçin,Zeytinyağlı Barbunya Pilaki,"barbunya, salça, havuç, orta boy patates, domates, orta boy kuru soğan, çay bardağı zeytinyağı, Tuz, bardağı su (çekme durumuna göre su ekleyebilirsiniz. çok sulu olmayacak şekilde ), İsteğe bağlı limon suyu (yerken sıkabilirsiniz)","500 gr, 1 yemek kaşığı, 3 adet, 3 adet, 2 adet, 2adet, Yarım, Belirtilmemiş, 3, Belirtilmemiş",500 gr barbunya | 1 yemek kaşığı salça | 3 adet havuç | 3 adet orta boy patates | 2 adet domates | 2adet orta boy kuru soğan | Yarım çay bardağı zeytinyağı | Tuz | 3 bardağı su (çekme durumuna göre su ekleyebilirsiniz. çok sulu olmayacak şekilde ) | İsteğe bağlı limon suyu (yerken sıkabilirsiniz),"İlkönce barbunyaları ayıkladıktan sonra bol su ile 10 dakika haşlanır. Daha sonra tencereye zeytinyağı dökülür, ince ince kıyılmış soğanlar konur ve kavrulur, ardından minik minik havuçlar, patatesler doğranır ve kavrulmaya devam edilir. Minik kabuğu soyulmuş domatesler de ilave edildikten sonra en son barbunyaları ilave edip tuzunu atıp karıştırıyoruz ortalama 3 su bardağı su ilave ediyoruz kısıkta pişiriyoruz 30 dakika sonra ocağı kapatıyoruz afiyet olsun ☺️.",,,,
Bebekler İçin,Makarna Salatası,"paket makarna, haşlanmış mısır, közlenmiş kapya biber, havuç, yoğurt, mayonez, hardal, american burger sos (isteğe bağlı), tuz, karabiber, pulbiber","Yarım, 1 su bardağı, 3 adet, 2 adet, 2 su bardağı, 4 yemek kaşığı, 1 yemek kaşığı, 1 yemek kaşığı, 1 çay kaşığı, 1 çay kaşığı, 1 tatlı kaşığı",Yarım paket makarna | 1 su bardağı haşlanmış mısır | 3 adet közlenmiş kapya biber | 2 adet havuç | 2 su bardağı yoğurt | 4 yemek kaşığı mayonez | 1 yemek kaşığı hardal | 1 yemek kaşığı american burger sos (isteğe bağlı) | 1 çay kaşığı tuz | 1 çay kaşığı karabiber | 1 tatlı kaşığı pulbiber,"Haşladığımız makarnayı, mısırı, kapya biberi bir kaba alalım. Havucu rendeleyip 3 yemek kaşığı sıvı yağ ile soteleyelim. Sotelediğimiz havucu da kaba alalım. Yoğurt, mayonez, hardal, american burger sos, tuz, karabiber ve pul biberi karıştırıp kaba dökelim. Bütün malzemeleri karıştıralım.",,,,
Bebekler İçin,Brokoli Çorbası,"kilo brokoli, orta boy patates, havuç, soğan, süt, tereyağ, un, su, Tuz, Karabiber","Yarım, 1 adet, 1 adet, 1 adet, 2 su bardağı, 2 yemek kaşığı, 1 yemek kaşığı, 5 su bardağı, Belirtilmemiş, Belirtilmemiş",Yarım kilo brokoli | 1 adet orta boy patates | 1 adet havuç | 1 adet soğan | 2 su bardağı süt | 2 yemek kaşığı tereyağ | 1 yemek kaşığı un | 5 su bardağı su | Tuz | Karabiber,"Brokoliyi dallara ayıralım. Soğan,patates ve havucu küçük küçük doğrayalım derin bir tencere içine koyalım. Sebzelerin üzerine su koyalım. Yumuşayana kadar haşlayalım. Haşlama suyunu dökmeyelim. Başka bir tencereye yağı koyup eritelim. Unu ekleyip kavuralım ve 2 su bardağı sütü yavaş yavaş ekleyelim. Sütü eklerken karıştırmayı unutmayalım. Sütü pişirelim. Daha sonra haşlanan sebzeleri sütlü karışımın içine alalım. Üzerine 2,5 su bardağı sebzeleri haşladığımız sudan ilave edelim. Çorbayı blenderdan geçirelim. İçine tuz ve karabiber ekleyip 1-2 taşım kaynatalım.",,,,
Bebekler İçin,Menemen,"biber, domates, yumurta, Bir çimdik tuz, Yağ, İsteğe bağlı kaşar","3-4 tane, 4 tane, 2 adet, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş",3-4 tane biber | 4 tane domates | 2 adet yumurta | Bir çimdik tuz | Yağ | İsteğe bağlı kaşar,Öncelikle biberleri doğruyoruz ve yağ ile kızmış tavaya ekliyoruz. Ardından kabuğunu soymuş oldunuz domatesleri küp küp doğuyoruz ve onlarıda ilave ediyoruz ve kısık ateşte pişiriyoruz🔥 Domatesler suyunu bıraktıktan sonra yumurtalarımızı ekliyoruz ve kaşar ekliyoruz(isteğe bağlı) ardındam tuz ve istediğim baharatlar ekliyoruz.,,,,
Bebekler İçin,Mercimek Mantı,"kırmızı mercimek, su, er çay kaşığı tuz, Kırmızı toz biber, Karabiber, Kimyon, maydanoz, Yoğurt, sarımsak, Zeytinyağ, Pulbiber, Nane","1 su bardağı, 2 su bardağı, 1, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş, 2-3 dal, Belirtilmemiş, 1-2 diş, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş",1 su bardağı kırmızı mercimek | 2 su bardağı su | 1 er çay kaşığı tuz | Kırmızı toz biber | Karabiber | Kimyon | 2-3 dal maydanoz | Yoğurt | 1-2 diş sarımsak | Zeytinyağ | Pulbiber | Nane,Mercimeği pişirelim. İyice suyunu çeksin. Dibini tutturmamaya dikkat edin. Katı kıvamlı olacağı için başından ayrılmayın son kısmında. Nerden biliyorsun diye sormayın. Son anda kurtardım. Sonra pişen mercimek iyice soğusun. Baharatları ve ince kıyılmış maydanozu ilave edip iyice yoğurun. Minik minik köfte gibi yuvarlayın. Üzerine sarımsaklı yoğurt ve zeytinyağını hafif kızdırıp içine pul biber ilavesini ekleyin. İşte bu kadar afiyet olsunn.,,,,
Bebekler İçin,"Karışık Etli Dolma (Acur ,Patlıcan ,Yaprak)","kıyma, kelle soğan, büyükçe domates, kalem biber, salça, biber salça, pirinç, bulgur, dereotu, maydanoz, kürü reyhan, Karabiber, Kırmızıbiber, Tuz, zeytinyağ, limonun suyu, yaprak, patlıcan kurusu, acur kurusu","300 gram, 3 tane, 1, 3, 2 yemek kaşığı, 1 yemek kaşığı, 1 su bardağı, 1 su bardağı, 1 avuç, 1 avuç, 1 avuç, Belirtilmemiş, Belirtilmemiş, Belirtilmemiş, 1 çay bardağı, Yarım, 1 tutam, 12 tane, 12 tane",300 gram kıyma | 3 tane kelle soğan | 1 büyükçe domates | 3 kalem biber | 2 yemek kaşığı salça | 1 yemek kaşığı biber salça | 1 su bardağı pirinç | 1 su bardağı bulgur | 1 avuç dereotu | 1 avuç maydanoz | 1 avuç kürü reyhan | Karabiber | Kırmızıbiber | Tuz | 1 çay bardağı zeytinyağ | Yarım limonun suyu | 1 tutam yaprak | 12 tane patlıcan kurusu | 12 tane acur kurusu,"Patlıcan ve ajuru kaynayan suya atıp üzerine 1 çay kaşığı tuz atıp bir iki çevirip haşlayalım. Yumuşayınca sudan alalım yaprağı yıkayalım süzgece alalım. Pirinci yıkayıp ,soğanı ,domatesi ,biberi ,maydanozu ,dereotunu incecik doğrayalım. Kıymayı ,1 çay bardağı zeytinyağının yarısını ve diğer tüm malzemeyi ekleyip güzelce yoğuralım. Patlıcanı ajuru yaprağı dolduralım, ajur ve patlıcanı ağzını sıkıca birbirine yapıştıralım ki içindeki malzeme pişerken dağılmasın. Üzerine kalan yarım bardak yağı ,yarım limon suyunu gezdirelim . Dolmaların hizasına kadar sıcak su koyup kapağını kapatalım ben düdüklüde yaptım buharı çıkıp düdüğünü taktıktan sonra kısık ateşte 40 dakika pişirelim. Normal tencerede pişirirseniz kısık ateşte 1 saat pişirelim.",,,,
Bebekler İçin,Sloppy Joe,"dana kıyma, büyük boy soğan, kapya biber, sarımsak, domates püresi, hardal, ketçap, bardak su, Tuz, Biber","250 gram, 1, 2 adet, 3 diş, 0. 75 bardak, 1 yemek kaşığı, 2 yemek kaşığı, Yarım, Belirtilmemiş, Belirtilmemiş",250 gram dana kıyma | 1 büyük boy soğan | 2 adet kapya biber | 3 diş sarımsak | 0. 75 bardak domates püresi | 1 yemek kaşığı hardal | 2 yemek kaşığı ketçap | Yarım bardak su | Tuz | Biber,,,,,
